sc01,sc02,sc03,sc04,sc05,sc06,sc07,sc08,sc09,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25,sc26,sc27,sc28,sc29,sc30,sc31,sc32,sc33,sc34,sc35,sc36,sc37,sc38,sc39,sc40,sc41,sc42,sc43,sc44,sc45,sc46,sc47,sc48,sc49,sc50,sc51,sc52,sc53,sc54,sc55,sc56,sc57,sc58,sc59,sc60,sc61,sc62,sc63,sc64,sc65,sc66,sc67,sc68,sc69,sc70,sc71,sc72,sc73,sc74
0.23802274,0.230330878,0.246247355,0.251586648,0.237356222,0.245827263,0.228909037,0.236706383,0.245415763,0.235052514,0.231945967,0.236216586,0.24423854,0.248184771,0.247181981,0.238019431,0.250769614,0.242215917,0.244310998,0.244926876,0.251204871,0.231216141,0.240809032,0.23280198,0.228608657,0.229925819,0.245053251,0.231755782,0.247975875,0.244724634,0.234999732,0.232169389,0.229661951,0.234410545,0.248513459,0.230718916,0.240228314,0.229171386,0.23208334,0.232306038,0.236854422,0.242545707,0.236438557,0.241671169,0.240717649,0.249403297,0.239068338,0.249109266,0.251797522,0.230291632,0.246284604,0.234782347,0.239894569,0.241056249,0.249873993,0.240266801,0.231646364,0.237508667,0.239577286,0.23229027,0.243626043,0.232777567,0.243370872,0.239736438,0.244635277,0.243992871,0.250147063,0.233172713,0.228212574,0.245075292,0.244514321,0.234653743,0.240894206,0.240835449
0.234017843,0.242086243,0.242962326,0.243892992,0.256434477,0.236503569,0.243548575,0.23522324,0.241935867,0.241777421,0.236124121,0.247796176,0.255139245,0.245670081,0.236100809,0.250009722,0.254270711,0.245143469,0.255614875,0.240838107,0.245233258,0.243659088,0.241654229,0.23910229,0.237349842,0.243816822,0.234724692,0.250742127,0.254604116,0.247009025,0.244013766,0.246255555,0.25060335,0.254840668,0.242157945,0.247944554,0.255137001,0.251193765,0.249381298,0.238453604,0.256680144,0.249532099,0.254895533,0.244995474,0.245607194,0.232711085,0.255719612,0.245695098,0.242113935,0.242788604,0.250283418,0.239070792,0.252309054,0.242359511,0.241704477,0.25578822,0.232736203,0.251455337,0.246224586,0.24577577,0.251215587,0.24898384,0.234403995,0.255123143,0.233991815,0.236816954,0.244992216,0.242415944,0.250404003,0.248925805,0.233096688,0.232317624,0.254124118,0.252592982
0.253845481,0.249935632,0.251178182,0.252224371,0.240166384,0.259567819,0.246525201,0.254098469,0.244167424,0.249217895,0.251135707,0.24629694,0.257661139,0.251375473,0.258960265,0.251809576,0.260991895,0.239715407,0.25964347,0.242272424,0.247706796,0.239147627,0.252503477,0.238998017,0.256065104,0.237843385,0.240779513,0.248377425,0.254145605,0.24980459,0.249712846,0.244905947,0.259139524,0.247768784,0.248328739,0.237074226,0.253960249,0.249706844,0.244072933,0.258752857,0.241800183,0.26152571,0.258334111,0.257415154,0.241076708,0.260246826,0.259594055,0.255751101,0.236831151,0.258169769,0.236979365,0.240999769,0.246467622,0.23809654,0.249733863,0.249235828,0.239402717,0.238845175,0.257736938,0.255292824,0.252305604,0.254524904,0.255994664,0.260712716,0.260423241,0.258542721,0.238610748,0.253187944,0.237167798,0.261050004,0.250867435,0.244832573,0.258550648,0.258848834
0.256800624,0.265981472,0.25175605,0.242824521,0.244270769,0.25016545,0.249491615,0.264646609,0.242690685,0.265473712,0.262225957,0.265788033,0.265952188,0.250776423,0.265592455,0.261913722,0.265020955,0.263499377,0.259372134,0.245944307,0.258326647,0.252212926,0.254194998,0.261129476,0.260553701,0.259499181,0.262644932,0.26213193,0.264483662,0.248967445,0.265377343,0.260481329,0.24442965,0.250444833,0.243686692,0.244550158,0.249347575,0.26387919,0.241691522,0.251018112,0.247028346,0.257015254,0.26159456,0.254541245,0.243919119,0.242931936,0.260646877,0.249551475,0.248908111,0.252233732,0.261807819,0.255829201,0.249583134,0.262789141,0.243968393,0.258476948,0.251164807,0.261927227,0.258022802,0.254147914,0.241824797,0.256633045,0.255738125,0.249337721,0.246100997,0.265624231,0.252137069,0.246637262,0.241848942,0.244514342,0.258363164,0.245601883,0.257012783,0.26008772
0.25180039,0.2515218,0.264219781,0.257440244,0.245959789,0.24579604,0.249912255,0.260780082,0.266478318,0.249786516,0.271165504,0.270206922,0.251298485,0.261835035,0.257670557,0.262622624,0.249551064,0.257459999,0.265501672,0.266979345,0.263633052,0.263321545,0.270599558,0.262829283,0.269250338,0.26557524,0.267681963,0.264490404,0.256911637,0.258149007,0.270048487,0.269099092,0.25729,0.246983187,0.251791853,0.26567743,0.246768114,0.258480624,0.264734542,0.246882105,0.270089895,0.247442107,0.268151835,0.268286232,0.271086783,0.264514514,0.246888127,0.246243847,0.267119221,0.24922304,0.2591083,0.265781342,0.265877348,0.246048202,0.25759422,0.251801946,0.269415876,0.26747893,0.26560353,0.27125831,0.268080569,0.248293457,0.246529018,0.266351143,0.267108342,0.250721388,0.257358062,0.263993014,0.26231857,0.257240887,0.26640752,0.264626391,0.247539407,0.258893854
0.262697954,0.275199193,0.254822055,0.274900909,0.251248027,0.260605246,0.269226538,0.261975733,0.273231367,0.275913481,0.266305986,0.267887183,0.25457482,0.270250707,0.271559071,0.252547118,0.275322804,0.261272225,0.257550952,0.264222599,0.259465181,0.266629668,0.258299298,0.272870956,0.268490537,0.268167654,0.259693881,0.252385313,0.270091831,0.2556403,0.256927285,0.27213316,0.259031861,0.27361224,0.271813409,0.271608237,0.266629779,0.274569336,0.269979792,0.258170611,0.267763545,0.260641068,0.270694683,0.262771658,0.272438377,0.261092176,0.256293692,0.273683368,0.258913798,0.26289504,0.261322911,0.269422544,0.258475893,0.262433181,0.27074211,0.266550137,0.260902334,0.272409843,0.275069034,0.267474959,0.251301738,0.26128306,0.273464189,0.267444011,0.276260301,0.270094847,0.25703247,0.269508775,0.264115259,0.265516675,0.27613178,0.271385922,0.257854805,0.256167947
0.26353851,0.26529143,0.276543525,0.268207585,0.259742659,0.269701266,0.271155337,0.265775734,0.256426983,0.264349972,0.271705064,0.275977676,0.263085367,0.264985911,0.271238694,0.271267749,0.269084456,0.271713015,0.273574224,0.281087067,0.276573269,0.2779441,0.264491846,0.263437583,0.272865786,0.264566557,0.260674949,0.267225315,0.258398545,0.2749074,0.260755908,0.25935009,0.256447054,0.27990048,0.264098262,0.266677976,0.260692067,0.281054754,0.255390757,0.2604059,0.259863719,0.265712006,0.261136224,0.274013909,0.27620561,0.26144492,0.260474364,0.263510346,0.256562338,0.269551397,0.272330798,0.264773401,0.279813595,0.254982394,0.255149822,0.271070561,0.26105455,0.270532289,0.265995049,0.265066714,0.26683466,0.269312612,0.264674252,0.26891198,0.267434454,0.27883534,0.259483272,0.260560969,0.267585956,0.269640509,0.267393228,0.26172812,0.264498249,0.258748812
0.266999906,0.286074231,0.261234538,0.266120532,0.267699157,0.273553812,0.277317814,0.259172196,0.262218483,0.269255728,0.260453665,0.264184349,0.280713346,0.281500451,0.261079507,0.274874984,0.27658957,0.263145501,0.260412285,0.284222481,0.260992476,0.268284655,0.259600234,0.274267907,0.272449787,0.26481175,0.276022787,0.272408225,0.270662937,0.275176649,0.272442179,0.27030381,0.28098886,0.281838448,0.278167875,0.284284734,0.268087628,0.261799844,0.260219196,0.268621986,0.264053708,0.275262217,0.274965237,0.269353401,0.275826749,0.274974414,0.266316904,0.270458357,0.277831249,0.280426473,0.28581674,0.269217948,0.285453621,0.274721967,0.264417374,0.260936794,0.274667681,0.284566952,0.265100346,0.277151881,0.275500081,0.271151412,0.281217779,0.262431773,0.280624496,0.278970979,0.264551565,0.278465177,0.278535952,0.270950709,0.260714305,0.285626697,0.284679844,0.27771079
0.267982489,0.278333626,0.278188083,0.288630348,0.266265093,0.266003136,0.271131915,0.275836629,0.281145677,0.270704983,0.280034307,0.272953865,0.265725349,0.279975493,0.28801925,0.271757589,0.282375489,0.267152546,0.268115567,0.278871335,0.272962772,0.274099444,0.266534315,0.282765226,0.263604546,0.28714208,0.28607825,0.272806463,0.278842156,0.269932507,0.285763274,0.274908573,0.283768831,0.289137408,0.269965211,0.283977118,0.265935333,0.274129238,0.269656661,0.283608995,0.264229089,0.271165389,0.28284402,0.28620433,0.268831126,0.28171631,0.270987533,0.283356299,0.283546946,0.279321477,0.269605739,0.289239444,0.264640192,0.287134938,0.289034971,0.27380504,0.26992154,0.287609486,0.272742359,0.284451861,0.276177873,0.274384359,0.269684869,0.276913223,0.267911417,0.290925101,0.279756146,0.263832918,0.280385624,0.290321449,0.265029052,0.265320409,0.282871633,0.288113577
0.278296623,0.288541388,0.277089745,0.288823354,0.28164653,0.273343041,0.289306328,0.292053096,0.276609101,0.285859313,0.291535262,0.272673174,0.290875102,0.282062103,0.280048134,0.276765701,0.268881729,0.27856277,0.292255867,0.284834128,0.28102363,0.268775225,0.291534478,0.281417984,0.275800845,0.269183859,0.280087403,0.283155807,0.286652345,0.267807084,0.270002525,0.293788639,0.29161226,0.290776094,0.268790802,0.272716324,0.281418192,0.29341525,0.282625993,0.288787603,0.281122555,0.269615529,0.2804332,0.283183103,0.28780773,0.271971039,0.291605837,0.271721764,0.284523882,0.270105458,0.268025387,0.269243398,0.293482235,0.269372315,0.279865052,0.271293528,0.293474521,0.281247274,0.269153299,0.284385789,0.29387431,0.294662821,0.272158272,0.283813224,0.282714122,0.290668377,0.285436503,0.269634628,0.290496046,0.282081649,0.285359243,0.29231737,0.274943505,0.283466341
