rg5425	2012	6	29	22	11	7.885089318
rg5425	2012	6	29	22	16	13.69130171
rg5425	2012	6	29	22	21	13.69130171
rg5425	2012	6	29	22	26	13.69130171
rg5425	2012	6	29	22	31	13.66869932
rg5425	2012	6	29	22	36	13.66869932
rg5425	2012	6	29	22	41	13.66869932
rg5425	2012	6	29	22	46	11.7439623
rg5425	2012	6	29	22	51	11.7439623
rg5425	2012	6	29	22	56	11.7439623
rg5425	2012	6	29	23	1	8.249682351
rg5425	2012	6	29	23	6	8.249682351
rg5425	2012	6	29	23	11	8.249682351
rg5425	2012	6	29	23	16	10.28380406
rg5425	2012	6	29	23	21	10.28380406
rg5425	2012	6	29	23	26	10.28380406
rg5425	2012	6	29	23	31	12.24810776
rg5425	2012	6	29	23	36	12.24810776
rg5425	2012	6	29	23	41	12.24810776
rg5425	2012	6	29	23	46	11.86062701
rg5425	2012	6	29	23	51	11.86062701
rg5425	2012	6	29	23	56	11.86062701
rg5425	2012	6	30	0	1	9.959358213
rg5425	2012	6	30	0	6	9.959358213
rg5425	2012	6	30	0	11	9.959358213
rg5425	2012	6	30	0	16	11.09249822
rg5425	2012	6	30	0	21	11.09249822
rg5425	2012	6	30	0	26	11.09249822
rg5425	2012	6	30	0	31	11.3681259
rg5425	2012	6	30	0	36	11.3681259
rg5425	2012	6	30	0	41	11.3681259
rg5425	2012	6	30	0	46	9.734810028
rg5425	2012	6	30	0	51	9.734810028
rg5425	2012	6	30	0	56	9.734810028
rg5425	2012	6	30	1	1	6.341657655
rg5425	2012	6	30	1	6	6.341657655
rg5425	2012	6	30	1	11	6.341657655
rg5425	2012	6	30	1	16	8.055839418
rg5425	2012	6	30	1	21	8.055839418
rg5425	2012	6	30	1	26	8.055839418
rg5425	2012	6	30	1	31	9.376586274
rg5425	2012	6	30	1	36	9.376586274
rg5425	2012	6	30	1	41	9.376586274
rg5425	2012	6	30	1	46	9.574180761
rg5425	2012	6	30	1	51	9.574180761
rg5425	2012	6	30	1	56	9.574180761
rg5425	2012	6	30	2	1	12.82154345
