Time(min),sc01,sc02,sc03,sc04,sc05,sc06,sc07,sc08,sc09,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25,sc26,sc27,sc28,sc29,sc30,sc31,sc32,sc33,sc34,sc35,sc36,sc37,sc38,sc39,sc40,sc41,sc42,sc43,sc44,sc45,sc46,sc47,sc48,sc49,sc50,sc51,sc52,sc53,sc54,sc55,sc56,sc57,sc58,sc59,sc60,sc61,sc62,sc63,sc64,sc65,sc66,sc67,sc68,sc69,sc70,sc71,sc72,sc73,sc74
1570,0.00380736010662197,0.00517120036112919,0.00462167172687317,0.00517333833967684,0.00463305396069061,0.00415924056847616,0.00552804230464062,0.00424466579018569,0.00406058432358488,0.0041121440396557,0.00385128903995813,0.00266797233122389,0.00460190655081459,0.00560916186353805,0.00420774252134653,0.00398104890096958,0.00281510707077179,0.00424112377405058,0.00439265944294502,0.0031561077544827,0.00485604589632668,0.0041969672725502,0.00344945509845727,0.0029352844954102,0.00294302228678504,0.00556956006358014,0.00345815663824458,0.00548614786252004,0.00422392053214447,0.0055042527391664,0.00361572365321459,0.00411312591835498,0.00428049922395147,0.00376496242901548,0.00338814727396902,0.00471693669933323,0.00382065556286724,0.00294527776095793,0.00391656747722436,0.00458732383607006,0.00461352858417011,0.00645046093039846,0.00333264684156166,0.00317738413197035,0.00359437776901003,0.00287670880324683,0.00344965855560805,0.00347613997789323,0.00321482995940657,0.00413695061624667,0.00375005729385434,0.00293865865604919,0.0051737213924275,0.00433224633864044,0.00443358329612108,0.00420200609188399,0.00517201807326511,0.00307724478824573,0.00516765063075218,0.0041205027829795,0.00361924375598953,0.00295968052020247,0.0033508726547039,0.00554051800606137,0.00533829538536087,0.00522494573229846,0.00371886453485432,0.00311825005237074,0.00409208396953062,0.00463634259309849,0.00274851442323651,0.00313339266301417,0.00517099833521922,0.00303808148365482
1575,0.00582211346640335,0.00481761600660969,0.00381465930882341,0.00543877564132844,0.00339060078721183,0.00579082623057787,0.00440699823730205,0.00309417347903166,0.00359978991834645,0.00452222202958371,0.00539647633867115,0.00538987111338004,0.00580609260579647,0.00584576841925757,0.00353617837933148,0.00555084532687482,0.00384723999044368,0.00335364712688432,0.00366653325234901,0.00461760512500586,0.00413092369834917,0.00332282347624171,0.00495875533720337,0.00582182923849218,0.00489481083804231,0.0057390520058702,0.00411507253294036,0.00471188292201173,0.00551059940594834,0.00359643812399684,0.00434525422063578,0.00513604387312445,0.00507704183036658,0.0049747665492553,0.00528835571753172,0.00468585777385135,0.00543108679864299,0.00549273501434643,0.00559995252142933,0.00449713581298241,0.00418938052176287,0.00394201503160118,0.00394382193529559,0.00447959413886142,0.00512443606704409,0.00377087953983984,0.0049073760183043,0.00302212857917603,0.0047984057138657,0.00552129021312832,0.00583143081827898,0.00308600664644604,0.00410809051001183,0.00418945617442247,0.00359786687871712,0.00509058493074079,0.00527928164203902,0.00409672618919735,0.00430269066380433,0.00368845870897152,0.00488754578784496,0.00502300207971885,0.00436430805136738,0.00390008615536688,0.00324770998701343,0.00527358698151657,0.00557730863996639,0.00396599439761516,0.0037098604481952,0.00294572209051528,0.00415462087366966,0.0043806007749706,0.00466716766427542,0.00369544811098999
1580,0.00582211346640335,0.00481761600660969,0.00381465930882341,0.00543877564132844,0.00339060078721183,0.00579082623057787,0.00440699823730205,0.00309417347903166,0.00359978991834645,0.00452222202958371,0.00539647633867115,0.00538987111338004,0.00580609260579647,0.00584576841925757,0.00353617837933148,0.00555084532687482,0.00384723999044368,0.00335364712688432,0.00366653325234901,0.00461760512500586,0.00413092369834917,0.00332282347624171,0.00495875533720337,0.00582182923849218,0.00489481083804231,0.0057390520058702,0.00411507253294036,0.00471188292201173,0.00551059940594834,0.00359643812399684,0.00434525422063578,0.00513604387312445,0.00507704183036658,0.0049747665492553,0.00528835571753172,0.00468585777385135,0.00543108679864299,0.00549273501434643,0.00559995252142933,0.00449713581298241,0.00418938052176287,0.00394201503160118,0.00394382193529559,0.00447959413886142,0.00512443606704409,0.00377087953983984,0.0049073760183043,0.00302212857917603,0.0047984057138657,0.00552129021312832,0.00583143081827898,0.00308600664644604,0.00410809051001183,0.00418945617442247,0.00359786687871712,0.00509058493074079,0.00527928164203902,0.00409672618919735,0.00430269066380433,0.00368845870897152,0.00488754578784496,0.00502300207971885,0.00436430805136738,0.00390008615536688,0.00324770998701343,0.00527358698151657,0.00557730863996639,0.00396599439761516,0.0037098604481952,0.00294572209051528,0.00415462087366966,0.0043806007749706,0.00466716766427542,0.00369544811098999
1585,0.00582211346640335,0.00481761600660969,0.00381465930882341,0.00543877564132844,0.00339060078721183,0.00579082623057787,0.00440699823730205,0.00309417347903166,0.00359978991834645,0.00452222202958371,0.00539647633867115,0.00538987111338004,0.00580609260579647,0.00584576841925757,0.00353617837933148,0.00555084532687482,0.00384723999044368,0.00335364712688432,0.00366653325234901,0.00461760512500586,0.00413092369834917,0.00332282347624171,0.00495875533720337,0.00582182923849218,0.00489481083804231,0.0057390520058702,0.00411507253294036,0.00471188292201173,0.00551059940594834,0.00359643812399684,0.00434525422063578,0.00513604387312445,0.00507704183036658,0.0049747665492553,0.00528835571753172,0.00468585777385135,0.00543108679864299,0.00549273501434643,0.00559995252142933,0.00449713581298241,0.00418938052176287,0.00394201503160118,0.00394382193529559,0.00447959413886142,0.00512443606704409,0.00377087953983984,0.0049073760183043,0.00302212857917603,0.0047984057138657,0.00552129021312832,0.00583143081827898,0.00308600664644604,0.00410809051001183,0.00418945617442247,0.00359786687871712,0.00509058493074079,0.00527928164203902,0.00409672618919735,0.00430269066380433,0.00368845870897152,0.00488754578784496,0.00502300207971885,0.00436430805136738,0.00390008615536688,0.00324770998701343,0.00527358698151657,0.00557730863996639,0.00396599439761516,0.0037098604481952,0.00294572209051528,0.00415462087366966,0.0043806007749706,0.00466716766427542,0.00369544811098999
1590,0.00453755331510711,0.00521706077516568,0.00440800871917225,0.00380362069421163,0.00509794546582192,0.0062873257879114,0.00480436559491656,0.0058925683142282,0.0043345139059527,0.00336063316553762,0.00610002013893953,0.00507503305706019,0.00329704022438955,0.00364346696306377,0.00591816610450503,0.00307887742236889,0.00378743820147371,0.0037442234932349,0.00423117460311818,0.00505871554011159,0.00430977851225208,0.0061399855690786,0.00491503924055729,0.00397062094289302,0.00526420391260609,0.00443605186970811,0.00351635124700597,0.00513347965988115,0.00559332044591857,0.00596092810938921,0.00499099305800973,0.00574914733076395,0.00317367063872931,0.00358482144515599,0.00417370738042981,0.00456589703062415,0.00372160647660265,0.00600062357876438,0.00536903803721335,0.00583085286765965,0.00400125652948566,0.00610448303112661,0.00472804561226634,0.00555764862128718,0.00539240333267848,0.00581556424386546,0.00396255438264337,0.00466343886467115,0.0034410460555939,0.00538065231448794,0.0047305538462645,0.00582633249770638,0.00424221453988533,0.00434849348689277,0.00471470288327166,0.00418719138742412,0.0031419963843195,0.00371395166673933,0.00584501845272254,0.00317134358185274,0.00574897471745314,0.00381200456217926,0.00406997232473293,0.00422719788110074,0.004939350313115,0.00562010640263085,0.00437842750690564,0.00325654826752513,0.00366368328056422,0.00469134773516542,0.00567635826391367,0.00453909154162405,0.00474450137003728,0.00298647190404952
1595,0.00453755331510711,0.00521706077516568,0.00440800871917225,0.00380362069421163,0.00509794546582192,0.0062873257879114,0.00480436559491656,0.0058925683142282,0.0043345139059527,0.00336063316553762,0.00610002013893953,0.00507503305706019,0.00329704022438955,0.00364346696306377,0.00591816610450503,0.00307887742236889,0.00378743820147371,0.0037442234932349,0.00423117460311818,0.00505871554011159,0.00430977851225208,0.0061399855690786,0.00491503924055729,0.00397062094289302,0.00526420391260609,0.00443605186970811,0.00351635124700597,0.00513347965988115,0.00559332044591857,0.00596092810938921,0.00499099305800973,0.00574914733076395,0.00317367063872931,0.00358482144515599,0.00417370738042981,0.00456589703062415,0.00372160647660265,0.00600062357876438,0.00536903803721335,0.00583085286765965,0.00400125652948566,0.00610448303112661,0.00472804561226634,0.00555764862128718,0.00539240333267848,0.00581556424386546,0.00396255438264337,0.00466343886467115,0.0034410460555939,0.00538065231448794,0.0047305538462645,0.00582633249770638,0.00424221453988533,0.00434849348689277,0.00471470288327166,0.00418719138742412,0.0031419963843195,0.00371395166673933,0.00584501845272254,0.00317134358185274,0.00574897471745314,0.00381200456217926,0.00406997232473293,0.00422719788110074,0.004939350313115,0.00562010640263085,0.00437842750690564,0.00325654826752513,0.00366368328056422,0.00469134773516542,0.00567635826391367,0.00453909154162405,0.00474450137003728,0.00298647190404952
1600,0.00453755331510711,0.00521706077516568,0.00440800871917225,0.00380362069421163,0.00509794546582192,0.0062873257879114,0.00480436559491656,0.0058925683142282,0.0043345139059527,0.00336063316553762,0.00610002013893953,0.00507503305706019,0.00329704022438955,0.00364346696306377,0.00591816610450503,0.00307887742236889,0.00378743820147371,0.0037442234932349,0.00423117460311818,0.00505871554011159,0.00430977851225208,0.0061399855690786,0.00491503924055729,0.00397062094289302,0.00526420391260609,0.00443605186970811,0.00351635124700597,0.00513347965988115,0.00559332044591857,0.00596092810938921,0.00499099305800973,0.00574914733076395,0.00317367063872931,0.00358482144515599,0.00417370738042981,0.00456589703062415,0.00372160647660265,0.00600062357876438,0.00536903803721335,0.00583085286765965,0.00400125652948566,0.00610448303112661,0.00472804561226634,0.00555764862128718,0.00539240333267848,0.00581556424386546,0.00396255438264337,0.00466343886467115,0.0034410460555939,0.00538065231448794,0.0047305538462645,0.00582633249770638,0.00424221453988533,0.00434849348689277,0.00471470288327166,0.00418719138742412,0.0031419963843195,0.00371395166673933,0.00584501845272254,0.00317134358185274,0.00574897471745314,0.00381200456217926,0.00406997232473293,0.00422719788110074,0.004939350313115,0.00562010640263085,0.00437842750690564,0.00325654826752513,0.00366368328056422,0.00469134773516542,0.00567635826391367,0.00453909154162405,0.00474450137003728,0.00298647190404952
1605,0.00374443956686642,0.00350196590671318,0.00649287951989927,0.00621181471525922,0.00492392192459492,0.005271384093611,0.00477428760033911,0.0041194365654163,0.00525180676149658,0.00516681773839396,0.00386022463006027,0.00560476008695215,0.00448766533690377,0.00382134956173336,0.00362225524611258,0.00534253118109835,0.0047105245852386,0.00384108516980456,0.004552319338915,0.00582291095523042,0.00502910317017215,0.00622996952724181,0.00413024554672391,0.00480857462921034,0.00359148789745784,0.00429383203845883,0.00396770148206962,0.0056877906994695,0.00424147106187825,0.00377999371331025,0.0046278745569552,0.00511889126373527,0.00516807729783617,0.00612423691192263,0.0049255954811771,0.00506262743523282,0.00340720692028222,0.00632157720882432,0.0050339813111321,0.00532235558215192,0.00596281290994586,0.00432937298569857,0.00378335049193608,0.00437174428293311,0.00591443756568519,0.00414955710371275,0.00337997198194387,0.00600122933013641,0.00396332383529062,0.0033794946007287,0.00484868965741504,0.00400126865474301,0.00375727590767213,0.00587740028451724,0.00381709053175741,0.00502751834008141,0.00524776587572019,0.00516217319229685,0.00359612102287932,0.00559438206684379,0.00612397193684798,0.00329812448703686,0.00594185706144388,0.00539844973751238,0.00534357525186311,0.0053576476910414,0.00452634070259149,0.0032941206508284,0.00328152159786405,0.00575615406751046,0.00377469857693567,0.00442155562223464,0.0046776241428098,0.0051975930658338
1610,0.00374443956686642,0.00350196590671318,0.00649287951989927,0.00621181471525922,0.00492392192459492,0.005271384093611,0.00477428760033911,0.0041194365654163,0.00525180676149658,0.00516681773839396,0.00386022463006027,0.00560476008695215,0.00448766533690377,0.00382134956173336,0.00362225524611258,0.00534253118109835,0.0047105245852386,0.00384108516980456,0.004552319338915,0.00582291095523042,0.00502910317017215,0.00622996952724181,0.00413024554672391,0.00480857462921034,0.00359148789745784,0.00429383203845883,0.00396770148206962,0.0056877906994695,0.00424147106187825,0.00377999371331025,0.0046278745569552,0.00511889126373527,0.00516807729783617,0.00612423691192263,0.0049255954811771,0.00506262743523282,0.00340720692028222,0.00632157720882432,0.0050339813111321,0.00532235558215192,0.00596281290994586,0.00432937298569857,0.00378335049193608,0.00437174428293311,0.00591443756568519,0.00414955710371275,0.00337997198194387,0.00600122933013641,0.00396332383529062,0.0033794946007287,0.00484868965741504,0.00400126865474301,0.00375727590767213,0.00587740028451724,0.00381709053175741,0.00502751834008141,0.00524776587572019,0.00516217319229685,0.00359612102287932,0.00559438206684379,0.00612397193684798,0.00329812448703686,0.00594185706144388,0.00539844973751238,0.00534357525186311,0.0053576476910414,0.00452634070259149,0.0032941206508284,0.00328152159786405,0.00575615406751046,0.00377469857693567,0.00442155562223464,0.0046776241428098,0.0051975930658338
1615,0.00374443956686642,0.00350196590671318,0.00649287951989927,0.00621181471525922,0.00492392192459492,0.005271384093611,0.00477428760033911,0.0041194365654163,0.00525180676149658,0.00516681773839396,0.00386022463006027,0.00560476008695215,0.00448766533690377,0.00382134956173336,0.00362225524611258,0.00534253118109835,0.0047105245852386,0.00384108516980456,0.004552319338915,0.00582291095523042,0.00502910317017215,0.00622996952724181,0.00413024554672391,0.00480857462921034,0.00359148789745784,0.00429383203845883,0.00396770148206962,0.0056877906994695,0.00424147106187825,0.00377999371331025,0.0046278745569552,0.00511889126373527,0.00516807729783617,0.00612423691192263,0.0049255954811771,0.00506262743523282,0.00340720692028222,0.00632157720882432,0.0050339813111321,0.00532235558215192,0.00596281290994586,0.00432937298569857,0.00378335049193608,0.00437174428293311,0.00591443756568519,0.00414955710371275,0.00337997198194387,0.00600122933013641,0.00396332383529062,0.0033794946007287,0.00484868965741504,0.00400126865474301,0.00375727590767213,0.00587740028451724,0.00381709053175741,0.00502751834008141,0.00524776587572019,0.00516217319229685,0.00359612102287932,0.00559438206684379,0.00612397193684798,0.00329812448703686,0.00594185706144388,0.00539844973751238,0.00534357525186311,0.0053576476910414,0.00452634070259149,0.0032941206508284,0.00328152159786405,0.00575615406751046,0.00377469857693567,0.00442155562223464,0.0046776241428098,0.0051975930658338
1620,0.006567046104444,0.00468304031422316,0.00637069389357726,0.00340190493705608,0.00477335228787291,0.00622248892190789,0.00573088310345231,0.00569422131135129,0.0044680260953719,0.00480247094870553,0.00576808673408762,0.003697254681626,0.00525000456749348,0.00428120746179751,0.00546331018662539,0.00644986307030765,0.00425863559114182,0.00524257293467736,0.00599043066152228,0.00359190228848664,0.00503513510803753,0.00505265123723327,0.00422405215377729,0.00464439246105933,0.00534227287278725,0.00503807503373716,0.00461182720198765,0.00562549573452481,0.00650688670044867,0.00580929814319528,0.005411466440581,0.00602147701660967,0.00366854067408433,0.00457631563415584,0.00394940013610879,0.00563936687699673,0.00549189165191544,0.00378444546010461,0.00522357738952759,0.00553864083533694,0.00517161826549776,0.0042623205440751,0.00499569220469462,0.00431806374853884,0.00487346543176888,0.00482065025682562,0.00429957812534678,0.00642633611807473,0.00387298068631597,0.00548287290411276,0.00587341443808495,0.00354343018787764,0.00506271281734592,0.00579650754063603,0.00452574410759193,0.00438346296637748,0.00646733810042019,0.00348162637737451,0.0054752335049724,0.00415258623138327,0.00634014656613147,0.00539687199278784,0.00540466700908645,0.0049309540517937,0.00513142056062317,0.0059383244503027,0.00394934911622001,0.00474130728062603,0.00353901359401044,0.00457848171278997,0.00565194499168761,0.00624856221241244,0.00456890294324185,0.00555498631367876
1625,0.006567046104444,0.00468304031422316,0.00637069389357726,0.00340190493705608,0.00477335228787291,0.00622248892190789,0.00573088310345231,0.00569422131135129,0.0044680260953719,0.00480247094870553,0.00576808673408762,0.003697254681626,0.00525000456749348,0.00428120746179751,0.00546331018662539,0.00644986307030765,0.00425863559114182,0.00524257293467736,0.00599043066152228,0.00359190228848664,0.00503513510803753,0.00505265123723327,0.00422405215377729,0.00464439246105933,0.00534227287278725,0.00503807503373716,0.00461182720198765,0.00562549573452481,0.00650688670044867,0.00580929814319528,0.005411466440581,0.00602147701660967,0.00366854067408433,0.00457631563415584,0.00394940013610879,0.00563936687699673,0.00549189165191544,0.00378444546010461,0.00522357738952759,0.00553864083533694,0.00517161826549776,0.0042623205440751,0.00499569220469462,0.00431806374853884,0.00487346543176888,0.00482065025682562,0.00429957812534678,0.00642633611807473,0.00387298068631597,0.00548287290411276,0.00587341443808495,0.00354343018787764,0.00506271281734592,0.00579650754063603,0.00452574410759193,0.00438346296637748,0.00646733810042019,0.00348162637737451,0.0054752335049724,0.00415258623138327,0.00634014656613147,0.00539687199278784,0.00540466700908645,0.0049309540517937,0.00513142056062317,0.0059383244503027,0.00394934911622001,0.00474130728062603,0.00353901359401044,0.00457848171278997,0.00565194499168761,0.00624856221241244,0.00456890294324185,0.00555498631367876
1630,0.006567046104444,0.00468304031422316,0.00637069389357726,0.00340190493705608,0.00477335228787291,0.00622248892190789,0.00573088310345231,0.00569422131135129,0.0044680260953719,0.00480247094870553,0.00576808673408762,0.003697254681626,0.00525000456749348,0.00428120746179751,0.00546331018662539,0.00644986307030765,0.00425863559114182,0.00524257293467736,0.00599043066152228,0.00359190228848664,0.00503513510803753,0.00505265123723327,0.00422405215377729,0.00464439246105933,0.00534227287278725,0.00503807503373716,0.00461182720198765,0.00562549573452481,0.00650688670044867,0.00580929814319528,0.005411466440581,0.00602147701660967,0.00366854067408433,0.00457631563415584,0.00394940013610879,0.00563936687699673,0.00549189165191544,0.00378444546010461,0.00522357738952759,0.00553864083533694,0.00517161826549776,0.0042623205440751,0.00499569220469462,0.00431806374853884,0.00487346543176888,0.00482065025682562,0.00429957812534678,0.00642633611807473,0.00387298068631597,0.00548287290411276,0.00587341443808495,0.00354343018787764,0.00506271281734592,0.00579650754063603,0.00452574410759193,0.00438346296637748,0.00646733810042019,0.00348162637737451,0.0054752335049724,0.00415258623138327,0.00634014656613147,0.00539687199278784,0.00540466700908645,0.0049309540517937,0.00513142056062317,0.0059383244503027,0.00394934911622001,0.00474130728062603,0.00353901359401044,0.00457848171278997,0.00565194499168761,0.00624856221241244,0.00456890294324185,0.00555498631367876
1635,0.0069033550909006,0.0052109752632226,0.00687263540582443,0.00395594573918856,0.00361760381818943,0.00647499427047979,0.00412339105396333,0.00368080477687043,0.00571099878245941,0.00585678579780207,0.00694209186531357,0.00576740320872697,0.00616609046890994,0.00641592701903318,0.0048772254267048,0.00568024306194243,0.00372028772951547,0.00616390549977551,0.00425743318820059,0.00483387267504429,0.00555829856331957,0.00531781954766547,0.00628720406442511,0.00500034004079052,0.00673938527845032,0.00552241328887584,0.00434494439291525,0.00553508157445423,0.00576380936008809,0.00420829733105291,0.00446569048781451,0.00637548322923025,0.00435723636324197,0.00660919802868062,0.00617834369939827,0.00357191289395947,0.00364960377613693,0.00608742626285555,0.00561794251928994,0.00562155702696211,0.00437084240530493,0.00434054139821115,0.00397072766426599,0.00435291816919625,0.00575456297989241,0.00517699359044359,0.00600899458723912,0.00367774549451232,0.00367531191192464,0.00624467916632877,0.00417498944864802,0.00401855087289188,0.00401693724526659,0.00560611694331453,0.0069535972618508,0.0044969471305515,0.00525922566325773,0.0037352542279086,0.0040106410578885,0.00662778357538819,0.0035455806608043,0.00529148260634551,0.00687685120383414,0.00531994712613974,0.00413320439818272,0.00493072357333077,0.00527730935766573,0.00360321158057846,0.00512899137017745,0.00652514478199072,0.00530152204203076,0.00436623249681516,0.00563706169420236,0.00364794911752348
1640,0.0069033550909006,0.0052109752632226,0.00687263540582443,0.00395594573918856,0.00361760381818943,0.00647499427047979,0.00412339105396333,0.00368080477687043,0.00571099878245941,0.00585678579780207,0.00694209186531357,0.00576740320872697,0.00616609046890994,0.00641592701903318,0.0048772254267048,0.00568024306194243,0.00372028772951547,0.00616390549977551,0.00425743318820059,0.00483387267504429,0.00555829856331957,0.00531781954766547,0.00628720406442511,0.00500034004079052,0.00673938527845032,0.00552241328887584,0.00434494439291525,0.00553508157445423,0.00576380936008809,0.00420829733105291,0.00446569048781451,0.00637548322923025,0.00435723636324197,0.00660919802868062,0.00617834369939827,0.00357191289395947,0.00364960377613693,0.00608742626285555,0.00561794251928994,0.00562155702696211,0.00437084240530493,0.00434054139821115,0.00397072766426599,0.00435291816919625,0.00575456297989241,0.00517699359044359,0.00600899458723912,0.00367774549451232,0.00367531191192464,0.00624467916632877,0.00417498944864802,0.00401855087289188,0.00401693724526659,0.00560611694331453,0.0069535972618508,0.0044969471305515,0.00525922566325773,0.0037352542279086,0.0040106410578885,0.00662778357538819,0.0035455806608043,0.00529148260634551,0.00687685120383414,0.00531994712613974,0.00413320439818272,0.00493072357333077,0.00527730935766573,0.00360321158057846,0.00512899137017745,0.00652514478199072,0.00530152204203076,0.00436623249681516,0.00563706169420236,0.00364794911752348
1645,0.0069033550909006,0.0052109752632226,0.00687263540582443,0.00395594573918856,0.00361760381818943,0.00647499427047979,0.00412339105396333,0.00368080477687043,0.00571099878245941,0.00585678579780207,0.00694209186531357,0.00576740320872697,0.00616609046890994,0.00641592701903318,0.0048772254267048,0.00568024306194243,0.00372028772951547,0.00616390549977551,0.00425743318820059,0.00483387267504429,0.00555829856331957,0.00531781954766547,0.00628720406442511,0.00500034004079052,0.00673938527845032,0.00552241328887584,0.00434494439291525,0.00553508157445423,0.00576380936008809,0.00420829733105291,0.00446569048781451,0.00637548322923025,0.00435723636324197,0.00660919802868062,0.00617834369939827,0.00357191289395947,0.00364960377613693,0.00608742626285555,0.00561794251928994,0.00562155702696211,0.00437084240530493,0.00434054139821115,0.00397072766426599,0.00435291816919625,0.00575456297989241,0.00517699359044359,0.00600899458723912,0.00367774549451232,0.00367531191192464,0.00624467916632877,0.00417498944864802,0.00401855087289188,0.00401693724526659,0.00560611694331453,0.0069535972618508,0.0044969471305515,0.00525922566325773,0.0037352542279086,0.0040106410578885,0.00662778357538819,0.0035455806608043,0.00529148260634551,0.00687685120383414,0.00531994712613974,0.00413320439818272,0.00493072357333077,0.00527730935766573,0.00360321158057846,0.00512899137017745,0.00652514478199072,0.00530152204203076,0.00436623249681516,0.00563706169420236,0.00364794911752348
1650,0.00473427051062219,0.00495677816499375,0.00478726334753123,0.00421273641105572,0.00690550952738278,0.00392179061029624,0.00472024553469634,0.00481626300184054,0.00500310477699438,0.00486253509763314,0.00717968080895451,0.00601303573239347,0.00473505002662152,0.00558651689737471,0.00369383767408246,0.00567784163441669,0.00664734508872624,0.00607445944724636,0.00461332268937449,0.00691616050168279,0.005417484297238,0.00618013368698896,0.00373436042109673,0.00483072218273942,0.0070447944018132,0.00713537239558953,0.00574901359368386,0.00543481778812111,0.0055100310956555,0.00603399253853998,0.0052210941862688,0.00655531388318573,0.00634561786286948,0.00458332576594703,0.0062222530039887,0.0044012709001541,0.00597488521719729,0.00718127497188762,0.00645172493730304,0.00560863072641661,0.0056328892438316,0.00601131886817994,0.00517162589879725,0.00483739183188858,0.00436788909624053,0.00659824680796315,0.00388192704835021,0.00475528673996231,0.00441355914068653,0.00393529986055193,0.00687535392952047,0.00493015306239316,0.00491985464003087,0.00478220451714642,0.0051337997712508,0.0038802911618411,0.00425425777962828,0.0069655354782854,0.00721214438705992,0.00528344095509236,0.00627033022911711,0.00366103433386677,0.00497971855334804,0.00381253181981481,0.00452950319985813,0.00583366005794962,0.00522987150608041,0.00573373969104593,0.00562937210966392,0.00588546072691003,0.0039301355078322,0.00528152322875801,0.00452164062839621,0.00355785999344147
1655,0.00473427051062219,0.00495677816499375,0.00478726334753123,0.00421273641105572,0.00690550952738278,0.00392179061029624,0.00472024553469634,0.00481626300184054,0.00500310477699438,0.00486253509763314,0.00717968080895451,0.00601303573239347,0.00473505002662152,0.00558651689737471,0.00369383767408246,0.00567784163441669,0.00664734508872624,0.00607445944724636,0.00461332268937449,0.00691616050168279,0.005417484297238,0.00618013368698896,0.00373436042109673,0.00483072218273942,0.0070447944018132,0.00713537239558953,0.00574901359368386,0.00543481778812111,0.0055100310956555,0.00603399253853998,0.0052210941862688,0.00655531388318573,0.00634561786286948,0.00458332576594703,0.0062222530039887,0.0044012709001541,0.00597488521719729,0.00718127497188762,0.00645172493730304,0.00560863072641661,0.0056328892438316,0.00601131886817994,0.00517162589879725,0.00483739183188858,0.00436788909624053,0.00659824680796315,0.00388192704835021,0.00475528673996231,0.00441355914068653,0.00393529986055193,0.00687535392952047,0.00493015306239316,0.00491985464003087,0.00478220451714642,0.0051337997712508,0.0038802911618411,0.00425425777962828,0.0069655354782854,0.00721214438705992,0.00528344095509236,0.00627033022911711,0.00366103433386677,0.00497971855334804,0.00381253181981481,0.00452950319985813,0.00583366005794962,0.00522987150608041,0.00573373969104593,0.00562937210966392,0.00588546072691003,0.0039301355078322,0.00528152322875801,0.00452164062839621,0.00355785999344147
1660,0.00473427051062219,0.00495677816499375,0.00478726334753123,0.00421273641105572,0.00690550952738278,0.00392179061029624,0.00472024553469634,0.00481626300184054,0.00500310477699438,0.00486253509763314,0.00717968080895451,0.00601303573239347,0.00473505002662152,0.00558651689737471,0.00369383767408246,0.00567784163441669,0.00664734508872624,0.00607445944724636,0.00461332268937449,0.00691616050168279,0.005417484297238,0.00618013368698896,0.00373436042109673,0.00483072218273942,0.0070447944018132,0.00713537239558953,0.00574901359368386,0.00543481778812111,0.0055100310956555,0.00603399253853998,0.0052210941862688,0.00655531388318573,0.00634561786286948,0.00458332576594703,0.0062222530039887,0.0044012709001541,0.00597488521719729,0.00718127497188762,0.00645172493730304,0.00560863072641661,0.0056328892438316,0.00601131886817994,0.00517162589879725,0.00483739183188858,0.00436788909624053,0.00659824680796315,0.00388192704835021,0.00475528673996231,0.00441355914068653,0.00393529986055193,0.00687535392952047,0.00493015306239316,0.00491985464003087,0.00478220451714642,0.0051337997712508,0.0038802911618411,0.00425425777962828,0.0069655354782854,0.00721214438705992,0.00528344095509236,0.00627033022911711,0.00366103433386677,0.00497971855334804,0.00381253181981481,0.00452950319985813,0.00583366005794962,0.00522987150608041,0.00573373969104593,0.00562937210966392,0.00588546072691003,0.0039301355078322,0.00528152322875801,0.00452164062839621,0.00355785999344147
1665,0.00626066562762988,0.00396230920430856,0.00530951697034383,0.00374770085958438,0.00723255117677822,0.00459671094976584,0.00592193699888104,0.00383759533670664,0.00370103871573902,0.00549983097820051,0.00409125575398074,0.0050538960145031,0.00493601487786921,0.00753126608701546,0.00578208518438339,0.00563835363945121,0.00712257832785868,0.00646458160300704,0.00725918751370159,0.00642450876228606,0.00426693831234968,0.00732220962255501,0.00435590414833494,0.00395400388942304,0.00547092981519235,0.00739089333016848,0.00575752357562024,0.00478498636615726,0.00427286652654774,0.00569907130511871,0.00518923727396136,0.00628280006368487,0.00429975990358432,0.00458341619485096,0.00691250565596319,0.00425124768431473,0.00613570012885237,0.00513606301482927,0.00710026881159638,0.00446283124350362,0.00573337648667546,0.0061076141662879,0.00464885735430269,0.00656888308367561,0.00383864466953582,0.00554951879421239,0.00487790932816107,0.00547327384443466,0.00441959208299944,0.0073101580042893,0.00634522482679359,0.00654344301606912,0.00376786041632357,0.00436443771440463,0.00632849575167037,0.00504419633992374,0.0061263753072692,0.00618965151784881,0.00467148419424596,0.00645079158364186,0.00677928692192272,0.00692135615641635,0.00680153539514219,0.00662745238773008,0.00538408572518556,0.00496876989831642,0.00617894609729392,0.0036749934592621,0.00642957821035603,0.00580867863724278,0.00611539205722529,0.0048762846777537,0.00387137917642565,0.00624469435205519
